Răchitiș,HR
Recea,HR
Remetea,HR
Rugănești,HR
Runc,HR
Satu Mare,HR
Satu Mic,HR
Satu Nou (Ocland),HR
Satu Nou (Siculeni),HR
Săcel,HR
Sărmaș,HR
Sâncel,HR
Sâncrai,HR
Sâncrăieni,HR
Sândominic,HR
Sânmartin,HR
Sânpaul,HR
Sânsimion,HR
Sântimbru,HR
Sântimbru-Băi,HR
Secu,HR
Secuieni,HR
Senetea,HR
Siculeni,HR
Sineu,HR
Sub Cetate,HR
Subcetate,HR
Suseni,HR
Șașvereș,HR
Șicasău,HR
Șiclod,HR
Șimonești,HR
Șoimeni,HR
Șoimușu Mare,HR
Șoimușu Mic,HR
Tăietura,HR
Tămașu,HR
Tărcești,HR
Tăureni,HR
Târnovița,HR
Teleac,HR
Tibod,HR
Toleșeni,HR
Tomești,HR
Toplița,HR
Tulgheș,HR
Turdeni,HR
Tușnad,HR
Tușnadu Nou,HR
Țengheler,HR
Uilac,HR
Ulcani,HR
Ulieș,HR
Vale,HR
Valea Boroș,HR
Valea Capelei,HR
Valea Gârbea,HR
Valea Întunecoasă,HR
Valea Rece,HR
Valea Rotundă,HR
Valea Strâmbă,HR
Valea Ugra,HR
Valea Uzului,HR
Valea lui Antaloc,HR
Valea lui Pavel,HR
Vargatac,HR
Vasileni,HR
Văcărești,HR
Văleni,HR
Vărșag,HR
Vâgani,HR
Vidăcut,HR
Visafolio,HR
Vlăhița,HR
Voșlăbeni,HR
Vrabia,HR
Zăpodea,HR
Zencani,HR
Zetea,HR
Abucea,HD
Almaș-Săliște,HD
Almașu Mic,HD
Almașu Mic de Munte,HD
Almașu Sec,HD
Almășel,HD
Alun (Boșorod),HD
Alun (Bunila),HD
Aninoasa,HD
Arănieș,HD
Archia,HD
Ardeu,HD
Aurel Vlaicu,HD
Bacea,HD
Baia de Criș,HD
Baldovin,HD
Balomir,HD
Balșa,HD
Banpotoc,HD
Barbura,HD
Baru,HD
Barza,HD
Basarabasa,HD
Baștea,HD
Batiz,HD
Băcâia,HD
Băcia,HD
Băiești,HD
Băița,HD
Bălata,HD
Bănița,HD
Bărăștii Hațegului,HD
Bărăștii Iliei,HD
Bătrâna,HD
Bățălar,HD
Bârcea Mare,HD
Bârcea Mică,HD
Bârsău,HD
Bejan,HD
Bejan-Târnăvița,HD
Bercu,HD
Beriu,HD
Birtin,HD
Blăjeni,HD
Blăjeni-Vulcan,HD
Bobaia,HD
Bobâlna,HD
Bocșa Mare,HD
Bocșa Mică,HD
Boholt,HD
Boia Bârzii,HD
Boița,HD
Boiu,HD
Boiu de Jos,HD
Boiu de Sus,HD
Boș,HD
Boșorod,HD
Boz,HD
Bozeș,HD
Brad,HD
Brazi,HD
Brădățel,HD
Brănișca,HD
Brășeu,HD
Brâznic,HD
Breazova,HD
Bretea Mureșană,HD
Bretea Română,HD
Bretea Streiului,HD
Bretelin,HD
Brotuna,HD
Buceș,HD
Buceș-Vulcan,HD
Bucium,HD
Bucium-Orlea,HD
Bucureșci,HD
Bujoru,HD
Bulzeștii de Jos,HD
Bulzeștii de Sus,HD
Bunești,HD
Bunila,HD
Burjuc,HD
Căbești,HD
Căinelu de Jos,HD
Căinelu de Sus,HD
Călan,HD
Călanu Mic,HD
Căoi,HD
Căraci,HD
Cărăstău,HD
Cărmăzănești,HD
Cărpiniș,HD
Căstău,HD
Căzănești,HD
Câmpu lui Neag,HD
Câmpuri-Surduc,HD
Câmpuri de Sus,HD
Cârjiți,HD
Cârnești,HD
Cerbăl,HD
Cerbia,HD
Cerișor,HD
Cernișoara Florese,HD
Certeju de Sus,HD
Chergheș,HD
Chimindia,HD
Chișcădaga,HD
Chitid,HD
Cigmău,HD
Cimpa,HD
Cinciș-Cerna,HD
Cioclovina,HD
Ciopeia,HD
Ciula Mare,HD
Ciula Mică,HD
Ciulpăz,HD
Ciumița,HD
Ciungani,HD
Ciungu Mare,HD
Clopotiva,HD
Coaja,HD
Copaci,HD
Coroiești,HD
Cosești,HD
Costești,HD
Costești-Deal,HD
Covragiu,HD
Cozia,HD
Crăciunești,HD
Crăguiș,HD
Cristur,HD
Criș,HD
Crișan,HD
Crișcior,HD
Criva,HD
Crivadia,HD
Cucuiș,HD
Cuieș,HD
Curechiu,HD
Curpenii Silvașului,HD
Cutin,HD
Dăbâca,HD
Dănulești,HD
Dâlja Mare,HD
Dâlja Mică,HD
Dâncu Mare,HD
Dâncu Mic,HD
Dealu Babii,HD
Dealu Mare,HD
Dealu Mic,HD
Deleni,HD
Densuș,HD
Deva,HD
Dobra,HD
Dobroț,HD
Dragu-Brad,HD
Dudești,HD
Dumbrava,HD
Dumbrava de Jos,HD
Dumbrava de Sus,HD
Dumbrăvița,HD
Dumești,HD
Dupăpiatră,HD
Fața Roșie,HD
Făgețel,HD
Fărcădin,HD
Fântâna,HD
Federi,HD
Feregi,HD
Fintoag,HD
Fizeș,HD
Fizești,HD
Folt,HD
Fornădia,HD
Furcșoara,HD
Galați,HD
Galbina,HD
Gânțaga,HD
Gelmar,HD
General Berthelot,HD
Geoagiu,HD
Geoagiu-Băi,HD
Ghelari,HD
Gialacuta,HD
Giurgești,HD
Glodghilești,HD
Godinești,HD
Goleș,HD
Gotești,HD
Gothatea,HD
Govăjdia,HD
Grădiștea de Munte,HD
Grid,HD
Grind,HD
Grohot,HD
Grohoțele,HD
Groș,HD
Groșuri,HD
Gura Bordului,HD
Gurasada,HD
Hațeg,HD
Hărău,HD
Hărțăgani,HD
Hășdat,HD
Hășdău,HD
Hățăgel,HD
Herepeia,HD
Hobița,HD
Hobița-Grădiște,HD
Holdea,HD
Homorod,HD
Hondol,HD
Hunedoara,HD
Ilia,HD
Iscroni,HD
Izvoarele,HD
Jeledinți,HD
Jieț,HD
Jiu-Paroșeni,HD
Josani,HD
Lăpugiu de Jos,HD
Lăpugiu de Sus,HD
Lăpușnic,HD
Lăsău,HD
Leauț,HD
Lelese,HD
Leșnic,HD
Livada,HD
Livadia,HD
Livezi,HD
Ludeștii de Jos,HD
Ludeștii de Sus,HD
Lunca (Baia de Criș),HD
Lunca (Băița),HD
Lunca Cernii de Jos,HD
Lunca Cernii de Sus,HD
Luncani,HD
Luncoiu de Jos,HD
Luncoiu de Sus,HD
Luncșoara,HD
Lupeni,HD
Mada,HD
Măceu,HD
Măgura,HD
Măgura-Toplița,HD
Măgureni,HD
Mălăiești,HD
Mănerău,HD
Mărtinești,HD
Meria,HD
Merișor (Bănița),HD
Merișor (Bucureșci),HD
Merișoru de Munte,HD
Mermezeu-Văleni,HD
Mesteacăn (Brad),HD
Mesteacăn (Răchitova),HD
Micănești,HD
Mihăiești,HD
Mihăileni,HD
Mintia,HD
Mosoru,HD
Muncelu Mare,HD
Muncelu Mic,HD
Nandru,HD
Nădăștia de Jos,HD
Nădăștia de Sus,HD
Nălațvad,HD
Negoiu,HD
Nojag,HD
Nucșoara,HD
Obârșa,HD
Ocișor,HD
Ociu,HD
Ocolișu Mare,HD
Ocolișu Mic,HD
Ohaba,HD
Ohaba-Ponor,HD
Ohaba-Sibișel,HD
Ohaba Streiului,HD
Ohaba de sub Piatră,HD
Oprișești,HD
Orăștie,HD
Orăștioara de Jos,HD
Orăștioara de Sus,HD
Ormindea,HD
Ostrov,HD
Ostrovel,HD
Ostrovu Mic,HD
Panc,HD
Panc-Săliște,HD
Paroș,HD
Păclișa,HD
Păucinești,HD
Păulești,HD
Păuliș,HD
Pestișu Mic,HD
Peșteana,HD
Peștenița,HD
Peștera (Băița),HD
Peștera (Petroșani),HD
Peștera (Sălașu de Sus),HD
Peștișu Mare,HD
Petreni,HD
Petrești,HD
Petrila,HD
Petros,HD
Petroșani,HD
Piatra,HD
Pișchinți,HD
Plai,HD
Plop,HD
Plopi,HD
Podele,HD
Pogănești,HD
Poiana,HD
Poiana Răchițelii,HD
Poieni (Beriu),HD
Poieni (Densuș),HD
Poienița,HD
Poienița Tomii,HD
Poienița Voinii,HD
Pojoga,HD
Ponor,HD
Popești,HD
Potingani,HD
Prăvăleni,HD
Pricaz,HD
Prihodiște (Boșorod),HD
Prihodiște (Vața de Jos),HD
Pui,HD
Rapoltu Mare,HD
Rapolțel,HD
Răcăștia,HD
Răchitova,HD
Răchițaua,HD
Rădulești,HD
Răscoala,HD
Râpaș,HD
Râu Alb,HD
Râu Bărbat,HD
Râu Mic,HD
Râu de Mori,HD
Reea,HD
Renghet,HD
Reț,HD
Ribicioara,HD
Ribița,HD
Rișca,HD
Rișculița,HD
Romos,HD
Romoșel,HD
Roșcani,HD
Roșia,HD
Rovina (Brănișca),HD
Rovina (Bucureșci),HD
Ruda,HD
Ruda-Brad,HD
Runcșor,HD
Runcu Mare,HD
Runcu Mic,HD
Rusești,HD
Ruși,HD
Rușor,HD
Sarmizegetusa,HD
Săcămaș,HD
Săcărâmb,HD
Săcel,HD
Sălașu de Jos,HD
Sălașu de Sus,HD
Sălătruc,HD
Sălciva,HD
Săliște,HD
Săliștioara,HD
Sâncrai,HD
Sânpetru,HD
Sântandrei,HD
Sântămăria-Orlea,HD
Sântămăria de Piatră,HD
Sântuhalm,HD
Sârbi,HD
Sereca,HD
Sibișel (Beriu),HD
Sibișel (Râu de Mori),HD
Silvașu de Jos,HD
Silvașu de Sus,HD
Simeria,HD
Simeria Veche,HD
Slătinioara,HD
Socet,HD
Sohodol,HD
Spini,HD
Stănculești,HD
Stănija,HD
Stăuini,HD
Stâncești,HD
Stâncești-Ohaba,HD
Stejărel,HD
Stoieneasa,HD
Strei,HD
Strei-Săcel,HD
Streisângeorgiu,HD
Stretea,HD
Subcetate,HD
Sulighete,HD
Suseni,HD
Șăulești,HD
Șerel,HD
Șesuri,HD
Șoimuș,HD
Ștei,HD
Șteia,HD
Tarnița,HD
Tămășasa,HD
Tămășești,HD
Tătărăști,HD
Tătărăștii de Criș,HD
Tâmpa,HD
Târnava,HD
Târnava de Criș,HD
Târnăvița,HD
Târsa,HD
Techereu,HD
Teiu,HD
Teliucu Inferior,HD
Teliucu Superior,HD
Ticera,HD
Tirici,HD
Tisa,HD
Tiulești,HD
Tomești,HD
Tomnatec,HD
Toplița,HD
Toplița Mureșului,HD
Totești,HD
Totia,HD
Trestia,HD
Turdaș,HD
Turmaș,HD
Tuștea,HD
Țărățel,HD
Țebea,HD
Uibărești,HD
Ulieș,HD
Ulm,HD
Unciuc,HD
Uric,HD
Uricani,HD
Uroi,HD
Ursici,HD
Vadu,HD
Vadu Dobrii,HD
Vaidei,HD
Valea,HD
Valea Arsului,HD
Valea Babii,HD
Valea Bradului,HD
Valea Dâljii,HD
Valea Lungă,HD
Valea Lupului,HD
Valea Mare de Criș,HD
Valea Nandrului,HD
Valea Poienii,HD
Valea Sângeorgiului,HD
Valea de Brazi,HD
Vața de Jos,HD
Vața de Sus,HD
Vălari,HD
Văleni (Baia de Criș),HD
Văleni (Geoagiu),HD
Vălioara,HD
Vălișoara,HD
Vălișoara (Balșa),HD
Vărmaga,HD
Vâlcele,HD
Vâlcelele Bune,HD
Vâlceluța,HD
Vețel,HD
Vica,HD
Visca,HD
Voia,HD
Vorța,HD
Vulcan,HD
Zam,HD
Zăvoi,HD
Zdrapți,HD
Adâncata,IL
Albești,IL
Alexeni,IL
Amara,IL
Amara Nouă,IL
Andrășești,IL
Armășești,IL
Axintele,IL
Balaciu,IL
Bataluri,IL
Bărăganu,IL
Bărbătescu,IL
Bărbulești,IL
Bărcănești,IL
Bițina-Pământeni,IL
Bițina-Ungureni,IL
Bora,IL
Borănești,IL
Bordușani,IL
Bordușelu,IL
Boteni,IL
Broșteni,IL
Bucșa,IL
Bucu,IL
Buești,IL
Buliga,IL
Butoiu,IL
Cătrunești,IL
Căzănești,IL
Cegani,IL
Chiroiu-Pământeni,IL
Chiroiu-Satu Nou,IL
Chiroiu-Ungureni,IL
Ciocârlia,IL
Ciochina,IL
Ciulnița,IL
Cocora,IL
Colelia,IL
Condeești,IL
Copuzu,IL
Cosâmbești,IL
Coșereni,IL
Cotorca,IL
Crăsanii de Jos,IL
Crăsanii de Sus,IL
Crunți,IL
Drăgoești,IL
Dridu,IL
Dridu-Snagov,IL
Dumitrești,IL
Făcăeni,IL
Fetești,IL
Fetești-Gară,IL
Fierbinți-Târg,IL
Fierbinții de Jos,IL
Fierbinții de Sus,IL
Frățilești,IL
Fundata,IL
Gârbovi,IL
Gheorghe Doja,IL
Gheorghe Lazăr,IL
Gimbășani,IL
Giurgeni,IL
Grecii de Jos,IL
Grindași,IL
Grindu,IL
Grivița,IL
Gura Ialomiței,IL
Gura Văii,IL
Hagieni,IL
Hagiești,IL
Horia,IL
Iazu,IL
Ion Ghica,IL
Ion Roată,IL
Ivănești,IL
Jilavele,IL
Lăcusteni,IL
Lilieci,IL
Livedea,IL
Luciu,IL
Maia,IL
Maltezi,IL
Malu,IL
Malu Roșu,IL
Manasia,IL
Marsilieni,IL
Mărculești,IL
Mihail Kogălniceanu,IL
Miloșești,IL
Mircea cel Bătrân,IL
Misleanu,IL
Moldoveni,IL
Movila,IL
Movileanca,IL
Movilița,IL
Munteni-Buzău,IL
Murgeanca,IL
Nenișori,IL
Nicolești,IL
Ograda,IL
Orboești,IL
Orezu,IL
Patru Frați,IL
Păltinișu,IL
Perieți,IL
Piersica,IL
Platonești,IL
Poiana,IL
Progresu,IL
Rași,IL
Rădulești,IL
Răsimnicea,IL
Retezatu,IL
Reviga,IL
Roșiori,IL
Rovine,IL
Sălcioara,IL
Sărățeni,IL
Săveni,IL
Scânteia,IL
Sfântu Gheorghe,IL
Sinești,IL
Sintești,IL
Slătioarele,IL
Slobozia,IL
Slobozia Nouă,IL
Smirna,IL
Stejaru,IL
Stelnica,IL
Sudiți,IL
Tovărășia,IL
Traian,IL
Țăndărei,IL
Urziceni,IL
Valea Bisericii,IL
Valea Ciorii,IL
Valea Măcrișului,IL
Vlașca,IL
Vlădeni,IL
Albești,IS
Alexandru I. Cuza,IS
Alexandru cel Bun,IS
Alexeni,IS
Alexești,IS
Andrieșeni,IS
Arama,IS
Aroneanu,IS
Avântu,IS
Bahluiu,IS
Balciu,IS
Balș,IS
Banu,IS
Bădeni,IS
Băiceni (Cucuteni),IS
Băiceni (Todirești),IS
Bălteni,IS
Bălțați,IS
Bălușești,IS
Bărbătești,IS
Bâcu,IS
Bârlești,IS
Bârnova,IS
Belcești,IS
Berezlogi,IS
Bivolari,IS
Blaga,IS
Blăgești,IS
Boatca,IS
Bocnița,IS
Bodești,IS
Bogdănești,IS
Bogonos,IS
Bohotin,IS
Bojila,IS
Boldești,IS
Boroșești,IS
Boroșoaia,IS
Borșa,IS
Bosia,IS
Boșteni,IS
Boureni (Balș),IS
Boureni (Moțca),IS
Bran,IS
Brădicești,IS
Brăești,IS
Brătești,IS
Brătuleni,IS
Brătulești,IS
Breazu,IS
Broșteni,IS
Buda (Brăești),IS
Buda (Lespezi),IS
Budăi,IS
Budești,IS
Buhalnița,IS
Buhăeni,IS
Bulbucani,IS
Bursuc-Deal,IS
Bursuc-Vale,IS
Buruienești,IS
Butea,IS
Buzdug,IS
Buznea,IS
Cărbunari,IS
Căuești,IS
Cârjoaia,IS
Cârlig,IS
Cârniceni,IS
Ceplenița,IS
Cercu,IS
Chicerea,IS
Chilișoaia,IS
Chiperești,IS
Chișcăreni,IS
Cilibiu,IS
Cioca-Boca,IS
Ciocârlești,IS
Ciohorăni,IS
Ciortești,IS
Cireșeni,IS
Ciurbești,IS
Ciurea,IS
Coada Stâncii,IS
Coarnele Caprei,IS
Coasta Măgurii,IS
Cogeasca,IS
Colțu Cornii,IS
Comarna,IS
Conțești,IS
Corcodel,IS
Cornești,IS
Coropceni,IS
Cosițeni,IS
Costești,IS
Costuleni,IS
Cotârgaci,IS
Cotnari,IS
Cotu lui Ivan,IS
Cotu Morii,IS
Covasna,IS
Cozia,IS
Cozmești,IS
Cozmești (Stolniceni-Prăjescu),IS
Cristești,IS
Cristești (Brăești),IS
Cristești (Holboca),IS
Crivești (Strunga),IS
Crivești (Vânători),IS
Crucea,IS
Cucova,IS
Cucuteni,IS
Cucuteni (Lețcani),IS
Curagău,IS
Curături,IS
Cuza Vodă (Ipatele),IS
Cuza Vodă (Popricani),IS
Dagâța,IS
Dancaș,IS
Dancu,IS
Dădești,IS
Deleni,IS
Deleni (Ciortești),IS
Dobrovăț,IS
Dolhești,IS
Domnița,IS
Dorobanț,IS
Doroșcani,IS
Drăgănești,IS
Drăgușeni,IS
Dumbrava (Ciurea),IS
Dumbrava (Lespezi),IS
Dumbrăvița,IS
Dumești,IS
Dumitreștii Gălății,IS
Erbiceni,IS
Făgăt,IS
Fărcășeni,IS
Fântânele,IS
Fântânele (Andrieșeni),IS
Fedeleșeni,IS
Feredeni,IS
Fetești,IS
Filiași,IS
Focuri,IS
Forăști,IS
Frăsuleni,IS
Frenciugi,IS
Frumușica,IS
Gănești,IS
Găureni,IS
Gârbești,IS
Gâștești,IS
Giurgești,IS
Glăvănești,IS
Glodenii Gândului,IS
Goești,IS
Golăiești,IS
Gorban,IS
Goruni,IS
Grajduri,IS
Grădinari,IS
Griești,IS
Gropnița,IS
Grozești,IS
Gura Bâdiliței,IS
Gura Bohotin,IS
Gura Văii,IS
Hadâmbu,IS
Hăbășești,IS
Hălăucești,IS
Hălceni,IS
Hărmăneasa,IS
Hărmăneștii Noi,IS
Hărmăneștii Vechi,IS
Hărpășești,IS
Hândrești,IS
Hârlău,IS
Hârtoape,IS
Heci,IS
Heleșteni,IS
Hermeziu,IS
Hilița,IS
Hlincea,IS
Hodora,IS
Hoisești,IS
Holboca,IS
Holm,IS
Homița,IS
Horlești,IS
Horlești (Rediu),IS
Horodiștea,IS
Horpaz,IS
Humosu,IS
Iacobeni,IS
Iaşi,IS
Iazu Nou,IS
Iazu Vechi,IS
Icușeni,IS
Iepureni (Andrieșeni),IS
Iepureni (Movileni),IS
Ion Neculce,IS
Iorcani,IS
Iosupeni,IS
Ipatele,IS
Isaiia,IS
Iugani,IS
Izvoarele,IS
Jigoreni,IS
Kogălniceni,IS
Larga-Jijia,IS
Leahu-Nacu,IS
Lespezi,IS
Lețcani,IS
Liteni,IS
Luceni,IS
Lunca (Grajduri),IS
Lunca (Pașcani),IS
Lunca Cetățuii,IS
Lunca Rateș,IS
Luncași,IS
Lungani,IS
Lungani (Voinești),IS
Lupăria,IS
Maxut,IS
Măcărești,IS
Mădârjac,IS
Mădârjești,IS
Mălăești,IS
Mănăstirea,IS
Mânjești,IS
Mânzătești,IS
Medeleni,IS
Miclăușeni,IS
Mihail Kogălniceanu,IS
Mircești,IS
Mironeasa,IS
Miroslava,IS
Miroslovești,IS
Mitești,IS
Mitoc,IS
Moara Ciornei,IS
Mogoșești,IS
Mogoșești-Siret,IS
Moimești,IS
Moreni,IS
Moșna,IS
Moțca,IS
Movileni,IS
Movileni (Heleșteni),IS
Muncelu de Sus,IS
Munteni,IS
Oboroceni,IS
Obrijeni,IS
Onești,IS
Oprișeni,IS
Oproaia,IS
Orzeni,IS
Osoi (Comarna),IS
Osoi (Sinești),IS
Oțeleni,IS
Pașcani,IS
Pădureni (Grajduri),IS
Pădureni (Popești),IS
Păun,IS
Păușești,IS
Pârcovaci,IS
Perieni,IS
Petrești,IS
Petroșica,IS
Picioru Lupului,IS
Pietrăria,IS
Pietriș,IS
Pietrosu,IS
Piscu Rusului,IS
Plugari,IS
Pocreaca,IS
Podișu,IS
Podolenii de Jos,IS
Podolenii de Sus,IS
Podu Hagiului,IS
Podu Iloaiei,IS
Podu Jijiei,IS
Poiana (Deleni),IS
Poiana (Schitu Duca),IS
Poiana cu Cetate,IS
Poiana de Sus,IS
Poiana Mănăstirii,IS
Poiana Mărului,IS
Poiana Șcheii,IS
Poieni,IS
Poienile,IS
Popești,IS
Popricani,IS
Potângeni,IS
Prigoreni,IS
Prisăcani,IS
Probota,IS
Proselnici,IS
Răchiteni,IS
Rădeni,IS
Răducăneni,IS
Răsboieni,IS
Războieni,IS
Recea,IS
Rediu,IS
Rediu (Brăești),IS
Rediu (Ruginoasa),IS
Rediu (Scânteia),IS
Rediu Aldei,IS
Rediu Mitropoliei,IS
Românești,IS
Roșcani,IS
Roșu,IS
Rotăria,IS
Ruginoasa,IS
Runcu,IS
Rusenii Noi,IS
Rusenii Vechi,IS
Satu Nou (Belcești),IS
Satu Nou (Schitu Duca),IS
Satu Nou (Sirețel),IS
Satu Nou (Șcheia),IS
Săcărești,IS
Sălăgeni,IS
Săveni,IS
Sângeri,IS
Sârca,IS
Scânteia,IS
Schitu Duca,IS
Schitu Hadâmbului,IS
Schitu Stavnic,IS
Scobâlțeni,IS
Scobinți,IS
Scoposeni (Gorban),IS
Scoposeni (Horlești),IS
Sculeni,IS
Sinești,IS
Sirețel,IS
Slobozia (Ciurea),IS
Slobozia (Deleni),IS
Slobozia (Schitu Duca),IS
Slobozia (Sirețel),IS
Slobozia (Voinești),IS
Soci,IS
Sodomeni,IS
Soloneț,IS
Spineni,IS
Spinoasa,IS
Sprânceana,IS
Stânca (Comarna),IS
Stânca (Victoria),IS
Stejarii,IS
Sticlăria,IS
Stolniceni-Prăjescu,IS
Stornești,IS
Stroești,IS
Strunga,IS
Suhuleț,IS
Șcheia,IS
Șcheia (Alexandru Ioan Cuza),IS
Șendreni,IS
Șerbești,IS
Șipote,IS
Șorogari,IS
Tabăra,IS
Tansa,IS
Tansa (Belcești),IS
Tarnița,IS
Tătăruși,IS
Tăutești,IS
Târgu Frumos,IS
Todirel,IS
Todirești,IS
Tomești,IS
Topile,IS
Totoești,IS
Traian,IS
Trifești,IS
Tudor Vladimirescu,IS
Tufeștii de Sus,IS
Tungujei,IS
Țibana,IS
Țibănești,IS
Țigănași,IS
Țipilești,IS
Țuțora,IS
Uda,IS
Ulmi,IS
Ungheni,IS
Uricani,IS
Ursărești,IS
Ursoaia,IS
Urșița,IS
Vadu Vejei,IS
Valea Adâncă,IS
Valea Lungă,IS
Valea Lupului,IS
Valea Oilor,IS
Valea Racului,IS
Valea Satului,IS
Valea Seacă,IS
Valea Ursului,IS
Vama,IS
Vascani,IS
Vălenii,IS
Vâlcelele,IS
Vâlcica,IS
Vânători,IS
Vânători (Popricani),IS
Verșeni,IS
Victoria,IS
Vișan,IS
Vladomira,IS
Vlădeni,IS
Vlădiceni,IS
Vlădnicuț,IS
Vocotești,IS
Voinești,IS
Volintirești,IS
Vorovești,IS
Vulturi,IS
Zaboloteni,IS
Zagavia,IS
Zbereni,IS
Zberoaia,IS
Zece Prăjini,IS
Zlodica,IS
Zmeu,IS
 Decembrie,IF
Afumați,IF
Alunișu,IF
Balotești,IF
Balta Neagră,IF
Bălăceanca,IF
Bălteni,IF
Berceni,IF
Bragadiru,IF
Brănești,IF
Buciumeni,IF
Buda,IF
Buftea,IF
Buriaș,IF
Căciulați,IF
Căldăraru,IF
Cățelu,IF
Cernica,IF
Chiajna,IF
Chitila,IF
Ciofliceni,IF
Ciolpani,IF
Ciorogârla,IF
Clinceni,IF
Copăceni,IF
Corbeanca,IF
Cornetu,IF
Cozieni,IF
Creața,IF
Crețești,IF
Crețuleasca,IF
Dascălu,IF
Dărăști-Ilfov,IF
Dârvari,IF
Dimieni,IF
Dobroești,IF
Domnești,IF
Dragomirești-Deal,IF
Dragomirești-Vale,IF
Dudu,IF
Dumbrăveni,IF
Dumitrana,IF
Fundeni,IF
Gagu,IF
Găneasa,IF
Ghermănești,IF
Glina,IF
Grădiștea,IF
Gruiu,IF
Islaz,IF
Izvorani,IF
Jilava,IF
Lipia,IF
Lupăria,IF
Manolache,IF
Măgurele,IF
Măineasca,IF
Merii Petchii,IF
Micșunești-Moară,IF
Micșuneștii Mari,IF
Moara Domnească,IF
Moara Vlăsiei,IF
Mogoșoaia,IF
Nuci,IF
Odăile,IF
Olteni,IF
Ordoreanu,IF
Ostratu,IF
Otopeni,IF
Pantelimon,IF
Pasărea,IF
Periș,IF
Petrăchioaia,IF
Petrești,IF
Piscu,IF
Piteasca,IF
Popești-Leordeni,IF
Poșta,IF
Pruni,IF
Roșu,IF
Rudeni,IF
Runcu,IF
Săftica,IF
Siliștea Snagovului,IF
Sintești,IF
Sitaru,IF
Snagov,IF
Surlari,IF
Șanțu-Florești,IF
Șindrilița,IF
Ștefăneștii de Jos,IF
Ștefăneștii de Sus,IF
Tamași,IF
Tâncăbești,IF
Tânganu,IF
Tunari,IF
Țegheș,IF
Vadu Anei,IF
Vânători,IF
Vârteju,IF
Vidra,IF
Vlădiceasca,IF
Voluntari,IF
Zurbaua,IF
Ardusat,MM
Arduzel,MM
Arieșu de Câmp,MM
Arieșu de Pădure,MM
Ariniș,MM
Aspra,MM
Asuaju de Jos,MM
Asuaju de Sus,MM
Baba,MM
Baia Mare,MM
Baia Sprie,MM
Băile Borșa,MM
Băița,MM
Băița de sub Codru,MM
Băiuț,MM
Băsești,MM
Bârgău,MM
Bârsana,MM
Berbești,MM
Berchez,MM
Berchezoaia,MM
Berința,MM
Bicaz,MM
Bistra,MM
Blidari,MM
Bocicoel,MM
Bocicoiu Mare,MM
Bogdan Vodă,MM
Boiereni,MM
Boiu Mare,MM
Bontăieni,MM
Borcut,MM
Borșa,MM
Botiza,MM
Bozânta Mare,MM
Bozânta Mică,MM
Breb,MM
Brebeni,MM
Buciumi,MM
Budești,MM
Bușag,MM
Buteasa,MM
Buzești,MM
Cavnic,MM
Călinești,MM
Cărbunari,MM
Cărpiniș,MM
Cătălina,MM
Câmpulung la Tisa,MM
Cernești,MM
Cetățele,MM
Chechiș,MM
Chelința,MM
Chiuzbaia,MM
Cicârlău,MM
Ciocotiș,MM
Ciolt,MM
Ciuta,MM
Coaș,MM
Codru Butesii,MM
Coltău,MM
Colțirea,MM
Copalnic,MM
Copalnic-Deal,MM
Copalnic-Mănăștur,MM
Cornești,MM
Corni,MM
Coroieni,MM
Coruia,MM
Costeni,MM
Coștiui,MM
Crasna Vișeului,MM
Crăciunești,MM
Cufoaia,MM
Culcea,MM
Cupșeni,MM
Curtuiușu Mare,MM
Curtuiușu Mic,MM
Dămăcușeni,MM
Dănești,MM
Dăneștii Chioarului,MM
Dealu Corbului,MM
Dealu Mare,MM
Desești,MM
Dobricu Lăpușului,MM
Dragomirești,MM
Drăghia,MM
Dumbrava,MM
Dumbrăvița,MM
Durușa,MM
Fărcașa,MM
Făurești,MM
Fânațe,MM
Fântânele,MM
Ferești,MM
Fericea,MM
Fersig,MM
Finteușu Mare,MM
Finteușu Mic,MM
Firiza,MM
Frâncenii Boiului,MM
Gârdani,MM
Giulești,MM
Glod,MM
Groape,MM
Groși,MM
Groșii Țibleșului,MM
Handalu Ilbei,MM
Hărnicești,MM
Hideaga,MM
Hoteni,MM
Hovrila,MM
Iadăra,MM
Iapa,MM
Ieud,MM
Ilba,MM
Inău,MM
Izvoarele,MM
Întrerâuri,MM
Jugăstreni,MM
Larga,MM
Lazu Baciului,MM
Lăpuș,MM
Lăpușel,MM
Lăschia,MM
Leordina,MM
Libotin,MM
Lucăcești,MM
Lunca la Tisa,MM
Mara,MM
Măgureni,MM
Mănăstirea,MM
Mânău,MM
Merișor,MM
Mesteacăn,MM
Mireșu Mare,MM
Mocira,MM
Mogoșești,MM
Moisei,MM
Nănești,MM
Negreia,MM
Nistru,MM
Oarța de Jos,MM
Oarța de Sus,MM
Ocna Șugatag,MM
Ocoliș,MM
Odești,MM
Oncești,MM
Orțița,MM
Peteritea,MM
Petrova,MM
Piatra,MM
Plopiș,MM
Poiana Botizii,MM
Poienile Izei,MM
Poienile de sub Munte,MM
Posta,MM
Preluca Nouă,MM
Preluca Veche,MM
Pribilești,MM
Prislop,MM
Răzoare,MM
Recea,MM
Remecioara,MM
Remetea Chioarului,MM
Remeți,MM
Remeți pe Someș,MM
Repedea,MM
Rodina,MM
Rogoz,MM
