"3188","Ludányhalászi","NO"
"3200","Gyöngyös","HE"
"3211","Gyöngyösoroszi","HE"
"3212","Gyöngyöshalász","HE"
"3213","Atkár","HE"
"3214","Nagyréde","HE"
"3221","Gyöngyös-Kékestető","HE"
"3231","Gyöngyössolymos","HE"
"3232","Gyöngyös-Mátrafüred","HE"
"3233","Gyöngyös-Mátraháza","HE"
"3234","Mátraszentimre-Galyatető","HE"
"3235","Mátraszentimre","HE"
"3240","Parád","HE"
"3242","Parádsasvár","HE"
"3243","Bodony","HE"
"3244","Parád-Parádfürdő","HE"
"3245","Recsk","HE"
"3246","Mátraderecske","HE"
"3247","Mátraballa","HE"
"3248","Ivád","HE"
"3250","Pétervására","HE"
"3252","Erdőkövesd","HE"
"3253","Istenmezeje","HE"
"3254","Váraszó","HE"
"3255","Fedémes","HE"
"3256","Kisfüzes","HE"
"3257","Bükkszenterzsébet","HE"
"3258","Tarnalelesz","HE"
"3259","Szentdomonkos","HE"
"3261","Abasár","HE"
"3261","Pálosvörösmart","HE"
"3262","Markaz","HE"
"3263","Domoszló","HE"
"3264","Kisnána","HE"
"3265","Vécs","HE"
"3271","Visonta","HE"
"3272","Visonta-MátraiErőmű","P"
"3273","Halmajugra","HE"
"3274","Ludas","HE"
"3275","Detk","HE"
"3281","Karácsond","HE"
"3282","Nagyfüged","HE"
"3283","Tarnazsadány","HE"
"3284","Tarnaméra","HE"
"3291","Vámosgyörk","HE"
"3292","Adács","HE"
"3293","Visznek","HE"
"3294","Tarnaörs","HE"
"3295","Erk","HE"
"3296","Zaránk","HE"
"3300","Eger","HE"
"3304","Eger-Felnémet","HE"
"3321","Egerbakta","HE"
"3322","Hevesaranyos","HE"
"3323","Szarvaskő","HE"
"3324","Felsőtárkány","HE"
"3325","Noszvaj","HE"
"3326","Ostoros","HE"
"3327","Novaj","HE"
"3328","Egerszólát","HE"
"3331","Tarnaszentmária","HE"
"3332","Sirok","HE"
"3333","Terpes","HE"
"3334","Szajla","HE"
"3335","Bükkszék","HE"
"3336","Bátor","HE"
"3337","Egerbocs","HE"
"3341","Egercsehi","HE"
"3341","Szúcs","HE"
"3343","Bekölce","HE"
"3344","Mikófalva","HE"
"3345","Mónosbél","HE"
"3346","Bélapátfalva","HE"
"3346","Bükkszentmárton","HE"
"3347","Balaton","HE"
"3348","Szilvásvárad","HE"
"3349","Nagyvisnyó","HE"
"3350","Kál","HE"
"3351","Verpelét","HE"
"3352","Feldebrő","HE"
"3353","Aldebrő","HE"
"3354","Tófalu","HE"
"3355","Kápolna","HE"
"3356","Kompolt","HE"
"3357","Nagyút","HE"
"3358","Erdőtelek","HE"
"3359","Tenk","HE"
"3360","Heves","HE"
"3368","Boconád","HE"
"3369","Tarnabod","HE"
"3371","Átány","HE"
"3372","Kömlő","HE"
"3373","Besenyőtelek","HE"
"3374","Dormánd","HE"
"3375","Mezőtárkány","HE"
"3377","Szihalom","HE"
"3378","Mezőszemere","HE"
"3379","Egerfarmos","HE"
"3381","Pély","HE"
"3382","Tarnaszentmiklós","HE"
"3383","Hevesvezekény","HE"
"3384","Kisköre","HE"
"3385","Tiszanána","HE"
"3386","Sarud","HE"
"3387","Újlőrincfalva","HE"
"3388","Poroszló","HE"
"3390","Füzesabony","HE"
"3394","Egerszalók","HE"
"3395","Demjén","HE"
"3396","Kerecsend","HE"
"3397","Maklár","HE"
"3398","Nagytálya","HE"
"3399","Andornaktálya","HE"
"3400","Mezőkövesd","BAZ"
"3411","Szomolya","BAZ"
"3412","Bogács","BAZ"
"3413","Cserépfalu","BAZ"
"3414","Bükkzsérc","BAZ"
"3416","Tard","BAZ"
"3417","Cserépváralja","BAZ"
"3418","Szentistván","BAZ"
"3421","Mezőnyárád","BAZ"
"3422","Bükkábrány","BAZ"
"3423","Tibolddaróc","BAZ"
"3424","Kács","BAZ"
"3425","Sály","BAZ"
"3426","Borsodgeszt","BAZ"
"3431","Vatta","BAZ"
"3432","Emőd","BAZ"
"3433","Nyékládháza","BAZ"
"3434","Mályi","BAZ"
"3441","Mezőkeresztes","BAZ"
"3442","Csincse","BAZ"
"3443","Mezőnagymihály","BAZ"
"3444","Gelej","BAZ"
"3450","Mezőcsát","BAZ"
"3458","Tiszakeszi","BAZ"
"3459","Igrici","BAZ"
"3461","Egerlövő","BAZ"
"3462","Borsodivánka","BAZ"
"3463","Négyes","BAZ"
"3464","Tiszavalk","BAZ"
"3465","Tiszabábolna","BAZ"
"3466","Tiszadorogma","BAZ"
"3467","Ároktő","BAZ"
"3500","Miskolc","BAZ"
"3508","Miskolc-Hejőcsaba","BAZ"
"3509","Miskolc-Újdiósgyőr","BAZ"
"3511","Miskolc-Diósgyőr","BAZ"
"3515","Miskolc-Egyetemváros","BAZ"
"3516","Miskolc-Görömböly","BAZ"
